GRID_ID,MEAN,WFE_CAT,WRTC_HU_RISK_MEAN,WRTC_HU_MEAN,WRTC_HU_EXPOSURE_MEAN,WRTC_HU_DENSITY_MEAN,EVT_MAJORITY,EVT_1,EVT_2,EVT_3,EVT_1_NAME,EVT_2_NAME,EVT_3_NAME,EVT_1_PCT,EVT_2_PCT,EVT_3_PCT,PADUS_FRAC,BPS_MAJORITY,BPS_FRI,BPS_FRG,FIRE_DEP_HEX,FDIST_FUEL_DELTA,ACTION_CLASS,TREATMENT_HINT,SCORE_PEOPLE,SCORE_PLANTATION,SCORE_PAD,SCORE_BALANCED,GOLDILOCKS_5,GOLDILOCKS_10,GOLDILOCKS_15,GOLDILOCKS_PRIORITY,PLANTATION_HEX,PEAT_HEX,PINE_HEX,EVT_NAME,EVT_FIRE,FDIST_FUEL_ADD,PEOPLE_CAT
AK-54,0.1674386732560331,Very Low,45.417437252311686,45.417437252311686,1.6068408659111065e-06,1.0289220372140695,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,31.58,17.37,15.1,0.3447746926616716,1596.0,213.0,V-A,0,-0.0254762910432832,defer_monitor,,22.60567821,9.067227119,9.067227119,13.58004415,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
BM-74,0.0470468172631379,Very Low,1.908203597644589,1.908203597644589,7.429403288272371e-08,2.277965498844045,7974.0,7974.0,7302.0,7975.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Close Grown Crop,32.34,25.2,8.01,0.0187399964431796,1561.0,2040.0,V-B,0,0.0,defer_monitor,,0.9658635031,0.3934024238,0.3934024238,0.5842227836,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very Low
Y-32,0.4266177689746836,Moderate,0.0,0.0,0.0,0.0,9056.0,9056.0,7481.0,7301.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,52.05,31.72,7.53,0.901629504479464,1608.0,105.0,III-B,0,0.5523419958651038,wetlands_assess_locally,,0.136109306,0.136109306,0.136109306,0.136109306,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,1,Very Low
EO-64,0.0882368732863323,Very Low,14.13606104887164,14.13606104887164,5.137951026663863e-07,2.0393053016453178,7481.0,7481.0,7302.0,7301.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,35.23,27.04,7.64,0.0033218887947563,1614.0,2040.0,V-B,0,-0.0008026040041021,defer_monitor,,7.088667109,2.848699719,2.848699719,4.262022182,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Low
EQ-55,0.2882511738587852,Low,847.4397574479308,847.4397574479308,2.597446432695978e-05,1.5128273531634922,7302.0,7302.0,7481.0,9089.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,30.14,26.29,13.16,0.8533857987639506,1614.0,2040.0,V-B,0,0.0379929749677649,defer_monitor,,431.8424998,172.781059,172.781059,259.1348726,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
BM-36,0.5686783254332214,Moderate,0.0,0.0,0.0,0.0,9089.0,9089.0,7302.0,7301.0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,48.26,22.16,11.83,0.9995776182113202,1597.0,516.0,V-B,0,0.3992619434008359,defer_monitor,,0.170551033,0.170551033,0.170551033,0.170551033,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,1.0,1,Very Low
DT-52,0.0881946774826233,Very Low,24.66971637694422,24.66971637694422,9.017161114151444e-07,0.5560767401018117,7302.0,7302.0,7481.0,7301.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,60.39,23.14,5.17,0.7472156147878112,1614.0,2040.0,V-B,0,-0.012471378076162,defer_monitor,,12.31837994,4.940539932,4.940539932,7.399819936,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
ET-90,0.1370472202819471,Very Low,48.4143476927122,48.4143476927122,1.9106645130109302e-06,28.067490663347023,7301.0,7301.0,7238.0,7299.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Northern Oak Forest,Developed-Roads,33.95,10.65,7.03,0.0,1622.0,48.0,III-A,1,0.0546194202383069,defer_monitor,,24.90346223,9.982503384,9.982503384,14.95615633,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,High
CB-83,0.0297475446936779,Very Low,15.870186419921056,15.870186419921056,6.234187342960526e-07,6.535101369375811,7974.0,7974.0,7302.0,7292.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,Open Water,36.3,18.5,12.24,0.0337453316734839,1562.0,2040.0,V-B,0,-0.0002445313889382,defer_monitor,,7.942044547,3.181279678,3.181279678,4.768201301,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
BJ-37,0.5757786200545876,Moderate,1361.1280219780217,1361.1280219780217,3.248993325966736e-05,0.5182295140278337,9089.0,9089.0,7301.0,7292.0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Open Water,45.45,11.65,9.69,0.6864745898359375,1598.0,76.0,III-A,1,0.255435507536348,defer_monitor,,767.6464467,307.1559761,307.1559761,460.6527996,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,1.0,1,Very High
CK-30,0.4091336813003574,Moderate,0.0,0.0,0.0,0.0,9089.0,9089.0,7302.0,7301.0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,30.66,29.07,15.62,0.999790851235474,1596.0,213.0,V-A,0,0.0,defer_monitor,,0.1022834203,0.1022834203,0.1022834203,0.1022834203,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,1.0,0,Very Low
BF-77,0.0666211986422885,Very Low,18.21477507755944,18.21477507755944,7.084965180500089e-07,9.587168826145778,7974.0,7974.0,7302.0,7977.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Pasture and Hayland,29.93,27.12,10.42,0.0177915296847804,1570.0,5.0,I-A,1,-0.0048346548056468,defer_monitor,,9.113014939,3.655187077,3.655187077,5.474463031,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
CC-86,0.1464482831055764,Very Low,19.308462932926208,19.308462932926208,7.170902886540965e-07,2.100263087487739,7977.0,7977.0,7974.0,7311.0,Eastern Cool Temperate Pasture and Hayland,Eastern Cool Temperate Row Crop,North-Central Interior Dry Oak Forest and Woodland,13.58,13.09,11.87,0.0869526442522073,1566.0,467.0,V-A,0,0.0031659680727726,defer_monitor,,9.706183988,3.904475611,3.904475611,5.838378404,0,0,0,0,0,0,0,Eastern Cool Temperate Pasture and Hayland,0.0,0,Low
CZ-64,0.1134022640037287,Very Low,40.67652173913046,40.67652173913046,1.6239784497940302e-06,61.56545004570727,7302.0,7302.0,7292.0,7301.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,27.07,11.33,11.08,0.0,1615.0,2040.0,V-B,0,0.0016499074714053,defer_monitor,,20.38341295,8.170389551,8.170389551,12.24139735,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
BV-34,0.238414559449439,Low,901.6754353464244,901.6754353464244,3.444029104346903e-05,6.228464028401383,7301.0,7301.0,9089.0,7292.0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Open Water,50.95,18.03,11.41,0.4725383731857571,1596.0,213.0,V-A,0,0.0641119348438968,defer_monitor,,465.3512712,186.177417,186.177417,279.2353684,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,0.0,0,Very High
EF-95,0.2513075207703826,Low,217.0450779384917,217.0450779384917,6.74457670777576e-06,8.272268533955728,7302.0,7302.0,7238.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Northern Oak Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,28.76,17.98,13.26,0.6239190841391636,1622.0,48.0,III-A,1,0.1954873846837844,defer_monitor,,119.1989004,47.72094086,47.72094086,71.54692739,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
AT-47,0.2336918504582021,Low,4.326271186440664,4.326271186440664,1.5874461604108805e-07,0.1120695404726434,7302.0,7302.0,7301.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,33.68,20.95,12.45,0.0960405504546362,1596.0,213.0,V-A,0,0.0037349102954582,defer_monitor,,2.225707217,0.9254021256,0.9254021256,1.358837156,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very Low
CT-59,0.2682754758790009,Low,199.21634078212315,199.21634078212315,7.202371947727388e-06,1.963630704932949,7302.0,7302.0,7301.0,9089.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,28.94,24.57,15.56,0.2818842673899039,1614.0,2040.0,V-B,0,0.0094257830736055,defer_monitor,,100.1449979,40.09843011,40.09843011,60.11395269,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
CZ-80,0.2064871946232139,Low,53.23549246750392,53.23549246750392,2.1965957001154416e-06,29.509436898383747,7302.0,7302.0,7481.0,7974.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Row Crop,27.67,10.17,8.44,0.3251005935575636,1569.0,154.0,III-B,0,-0.0911233132516734,defer_monitor,,26.06181774,10.45499458,10.45499458,15.65726897,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
CP-43,0.1595120776369254,Very Low,89.02584297317246,89.02584297317246,3.3913666146778657e-06,15.830663554160315,7302.0,7302.0,7977.0,7301.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Pasture and Hayland,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,47.88,6.6,6.55,0.0005098070782688,1615.0,2040.0,V-B,0,0.0226193351042421,defer_monitor,,45.05667686,18.04686816,18.04686816,27.05013772,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
BU-58,0.1251438465142891,Very Low,24.062923523717284,24.062923523717284,8.837569241389221e-07,0.9653217739246422,7302.0,7302.0,7481.0,9056.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,57.18,23.85,6.03,0.0205624096921196,1562.0,2040.0,V-B,0,0.0,defer_monitor,,12.06274772,4.843870666,4.843870666,7.250163019,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
BA-77,0.1547734577238284,Very Low,7.636415201361306,7.636415201361306,2.7510048951651253e-07,2.151787318124662,7974.0,7974.0,7311.0,7310.0,Eastern Cool Temperate Row Crop,North-Central Interior Dry Oak Forest and Woodland,North-Central Interior Dry-Mesic Oak Forest and Woodland,29.6,19.38,12.34,0.0,1575.0,3.0,II-A,1,0.0,defer_monitor,,3.856900965,1.565976405,1.565976405,2.329617925,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
DY-91,0.2145913209202476,Low,19.395278848866752,19.395278848866752,6.799344005968803e-07,6.469887285742869,7302.0,7302.0,7974.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Row Crop,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,15.45,10.95,8.59,0.0,1615.0,2040.0,V-B,0,0.0,defer_monitor,,9.751287255,3.9327036,3.9327036,5.872231485,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
AC-70,0.0672656874923595,Very Low,120.80581924146789,120.80581924146789,4.10994602868504e-06,5.312333274053001,7974.0,7974.0,7977.0,7302.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Pasture and Hayland,Laurentian-Acadian Northern Hardwoods Forest,31.44,13.11,12.14,0.0468611061710831,1588.0,2040.0,V-B,0,0.0,defer_monitor,,60.41972604,24.17798027,24.17798027,36.25856219,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very High
EG-82,0.1398437822235601,Very Low,29.44106508413706,29.44106508413706,1.042686385578955e-06,13.423391578853831,7974.0,7974.0,7302.0,7975.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Close Grown Crop,17.8,17.52,10.92,0.0,1614.0,2040.0,V-B,0,0.0017117958294429,defer_monitor,,14.76812268,5.928243595,5.928243595,8.874869958,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Moderate
E-24,0.0679401819427754,Very Low,171.35761589403967,171.35761589403967,6.081331852726257e-06,0.0033565998310585,7481.0,7481.0,9120.0,9620.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Wet Meadow,Laurentian-Acadian Shrub Swamp,52.61,15.43,8.62,0.87665051349309,1608.0,105.0,III-B,0,-0.0728226559374024,defer_monitor,,84.13564418,33.66426317,33.66426317,50.48805684,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very High
DY-100,0.0837024585260653,Very Low,33.49563053417442,33.49563053417442,1.1896929381561467e-06,11.746735965434093,7974.0,7974.0,7302.0,7975.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Close Grown Crop,25.99,18.04,10.04,0.005228717242243,1622.0,48.0,III-A,1,0.0,defer_monitor,,16.76874088,6.720051721,6.720051721,10.06961477,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Moderate
EP-56,0.1488323426933027,Very Low,0.0,0.0,0.0,0.0,7481.0,7481.0,7302.0,9089.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,43.65,35.09,6.54,0.994975879776808,1639.0,989.0,V-B,0,-0.0411933397061115,defer_monitor,,0.03682490435,0.03682490435,0.03682490435,0.03682490435,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very Low
FL-71,0.3780068356215514,Low,29.619512195121985,29.619512195121985,9.010597525308728e-07,0.441877152698049,7481.0,7481.0,7366.0,9112.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Pine-Hemlock Forest,Laurentian Jack Pine-Red Pine Forest,33.51,13.29,12.44,0.4156142365097576,1623.0,253.0,V-A,0,0.0,ecosystem_health_focus,,14.90425781,6.018404148,6.018404148,8.980355367,0,0,0,0,0,0,1,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Moderate
FC-73,0.2655194973848522,Low,23.219797349961063,23.219797349961063,8.470780088787385e-07,1.7706244581286388,7238.0,7238.0,7302.0,7481.0,Laurentian-Acadian Northern Oak Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,18.88,18.02,14.33,0.0065358024142453,1622.0,48.0,III-A,1,0.1885823533334823,defer_monitor,,12.77724859,5.154482784,5.154482784,7.69540472,0,0,0,0,0,0,0,Laurentian-Acadian Northern Oak Forest,0.0,0,Moderate
BC-75,0.0596240308317752,Very Low,8.075026364686385,8.075026364686385,3.179653212622581e-07,5.64474035212519,7974.0,7974.0,7302.0,7977.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Pasture and Hayland,30.67,22.08,19.9,0.0,1566.0,467.0,V-A,0,0.0605326338253596,defer_monitor,,4.175070994,1.679242692,1.679242692,2.511185459,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
BB-49,0.0809313483543074,Very Low,83.89834815756025,83.89834815756025,2.4867752232115974e-06,26.71847690387024,7292.0,7292.0,7299.0,9089.0,Open Water,Developed-Roads,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,75.28,7.77,3.06,0.0970661672908862,11.0,,-9999,0,0.0,defer_monitor,,41.96940692,16.79990247,16.79990247,25.18973728,0,0,0,0,0,0,0,Open Water,0.0,0,High
DA-48,0.1927333754916694,Very Low,59.3154981549816,59.3154981549816,1.87040283958658e-06,0.2189097861366764,7302.0,7302.0,7241.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,48.45,20.72,6.06,0.0047574585389711,1625.0,153.0,III-B,0,0.0033791294295496,defer_monitor,,29.75612252,11.93140786,11.93140786,17.87297941,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
BD-72,0.0502700199286825,Very Low,21.96910816618909,21.96910816618909,8.799845305518728e-07,85.07250351147007,7974.0,7974.0,7302.0,7292.0,Eastern Cool Temperate Row Crop,Laurentian-Acadian Northern Hardwoods Forest,Open Water,30.41,11.98,9.51,0.0029652420127973,2724.0,34.0,I-C,1,0.0,defer_monitor,,10.99712159,4.406389138,4.406389138,6.603299955,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Moderate
AW-46,0.3979376202180867,Low,14.407541696881797,14.407541696881797,4.566545327178287e-07,0.1609238840476627,7481.0,7481.0,9089.0,7292.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Open Water,21.69,19.46,13.71,0.1608349635425925,1596.0,213.0,V-A,0,0.0013115774497599,defer_monitor,,7.308044646,2.982947646,2.982947646,4.424646646,0,0,0,0,0,0,0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Low
CS-59,0.1284322377380872,Very Low,13.96237724780002,13.96237724780002,5.304004432388739e-07,2.685421483194028,7302.0,7302.0,7481.0,7301.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,53.76,17.64,5.72,0.1796416503645738,1561.0,2040.0,V-B,0,0.0692246131958031,defer_monitor,,7.256043058,2.922348859,2.922348859,4.366913592,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
AK-24,0.0746290775898385,Very Low,5606.715061058346,5606.715061058346,0.0001119560062999,1.4333607523176426,7292.0,7292.0,7301.0,9089.0,Open Water,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,84.39,5.65,3.59,0.1395478090749436,11.0,,-9999,0,0.0,defer_monitor,,2803.376188,1121.361669,1121.361669,1682.033176,0,0,0,0,0,0,0,Open Water,0.0,0,Very High
FE-56,0.4279550918844203,Moderate,260.06158142269186,260.06158142269186,7.316480884954969e-06,4.552920841548029,9089.0,9089.0,7302.0,7481.0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,26.53,19.99,15.35,0.0,1624.0,523.0,V-B,0,-0.0464255813325412,defer_monitor,,128.627349,51.5143878,51.5143878,77.21870819,0,0,0,0,0,0,0,Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,1.0,0,Very High
BG-78,0.0235632699224922,Very Low,18.41907932831501,18.41907932831501,7.895836365836794e-07,55.485647137821374,7974.0,7974.0,7299.0,7908.0,Eastern Cool Temperate Row Crop,Developed-Roads,Eastern Cool Temperate Urban Herbaceous,54.78,9.01,5.28,0.0102400537183146,1576.0,4.0,II-A,1,0.0,defer_monitor,,9.215430482,3.689706683,3.689706683,5.531614616,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Low
K-40,0.2088986338281334,Low,108.93586335238564,108.93586335238564,3.04805622898454e-06,3.044948316105348,7302.0,7302.0,7481.0,7977.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Pasture and Hayland,24.93,14.66,12.48,0.0626208736245414,1602.0,8.0,I-B,1,-0.0099144159164164,defer_monitor,,54.38502246,21.78526611,21.78526611,32.65185156,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,High
CZ-58,0.4105266113961908,Moderate,402.11933395004553,402.11933395004553,1.3162841967525608e-05,0.4596847698019255,7481.0,7481.0,7301.0,9112.0,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian Jack Pine-Red Pine Forest,21.69,20.24,16.8,0.7766267256519152,1625.0,153.0,III-B,0,-0.0276993530889447,defer_monitor,,199.7692822,79.96886546,79.96886546,119.9023377,0,0,0,0,0,0,1,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,1.0,0,Very High
EA-85,0.2119386572758195,Low,27.983262276962,27.983262276962,1.057565855635157e-06,13.104597394513355,7302.0,7302.0,9817.0,9312.0,Laurentian-Acadian Northern Hardwoods Forest,Northern & Central Ruderal Meadow,Northeastern North American Temperate Forest Plantation,25.52,12.49,12.29,0.0,1614.0,2040.0,V-B,0,0.0,defer_monitor,,14.0446158,5.64963712,5.64963712,8.447963347,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
AV-67,0.2708679437483091,Low,362.4485986278776,362.4485986278776,1.0379401305090695e-05,16.45547107731979,7302.0,7302.0,7292.0,9112.0,Laurentian-Acadian Northern Hardwoods Forest,Open Water,Laurentian Jack Pine-Red Pine Forest,29.34,13.35,9.49,0.0021786492374727,1601.0,4.0,I-A,1,0.0095816104219464,defer_monitor,,182.160551,72.90504526,72.90504526,109.3235472,0,0,0,0,0,0,1,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
AB-68,0.0587078921915892,Very Low,239.2744993679729,239.2744993679729,8.96734545174302e-06,2.9468664547253445,7302.0,7302.0,7977.0,7974.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Pasture and Hayland,Eastern Cool Temperate Row Crop,45.42,17.76,8.05,0.0,1588.0,2040.0,V-B,0,0.0023565505435628,defer_monitor,,119.7929096,47.92598039,47.92598039,71.88162344,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
AX-78,0.1175865094882218,Very Low,7.196845218534368,7.196845218534368,2.751375637534788e-07,2.3404955725112844,7974.0,7974.0,7977.0,7302.0,Eastern Cool Temperate Row Crop,Eastern Cool Temperate Pasture and Hayland,Laurentian-Acadian Northern Hardwoods Forest,32.64,15.57,12.23,0.0076300814045474,1590.0,13.0,I-B,1,-0.0008931533416694,defer_monitor,,3.627009187,1.468437713,1.468437713,2.187961538,0,0,0,0,0,0,0,Eastern Cool Temperate Row Crop,0.0,0,Very Low
EH-88,0.3935882874787506,Low,30.478103908334607,30.478103908334607,9.413784626207808e-07,1.978792459541182,7302.0,7302.0,9312.0,7301.0,Laurentian-Acadian Northern Hardwoods Forest,Northeastern North American Temperate Forest Plantation,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,31.01,26.96,12.91,0.7570024897741454,1614.0,2040.0,V-B,0,-0.0606660145829628,defer_monitor,,15.10483355,6.100076259,6.100076259,9.101662023,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Moderate
CN-50,0.1027070996001353,Very Low,15.84674597620714,15.84674597620714,6.324184880698152e-07,0.8513365884110338,7302.0,7302.0,7301.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,81.63,2.38,2.33,0.5157068646467355,1615.0,2040.0,V-B,0,-0.0174124361804116,defer_monitor,,7.914446683,3.181117674,3.181117674,4.75889401,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
X-26,0.4695875949129349,Moderate,0.0,0.0,0.0,0.0,9056.0,9056.0,7481.0,9057.0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Boreal-Laurentian-Acadian Acidic Basin Fen,54.79,21.3,8.24,0.8558534524921044,1608.0,105.0,III-B,0,0.1165132719754569,wetlands_assess_locally,,0.1242360471,0.1242360471,0.1242360471,0.1242360471,0,0,0,0,0,1,0,Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,1.0,0,Very Low
AK-64,0.0693613684059622,Very Low,174.1065255731928,174.1065255731928,6.641013046648555e-06,1.8136579493010416,7302.0,7302.0,7977.0,7481.0,Laurentian-Acadian Northern Hardwoods Forest,Eastern Cool Temperate Pasture and Hayland,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,33.79,17.62,15.2,0.0456156778810783,1588.0,2040.0,V-B,0,-0.0049272066528437,defer_monitor,,86.96334941,34.79573116,34.79573116,52.18493724,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Very High
BB-64,0.1113184902322751,Very Low,18.76906050172164,18.76906050172164,6.698641449048894e-07,4.283972086593938,7302.0,7302.0,7481.0,7977.0,Laurentian-Acadian Northern Hardwoods Forest,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Eastern Cool Temperate Pasture and Hayland,69.19,7.18,3.65,0.1586293001582942,2724.0,34.0,I-C,1,-0.0209796446168595,defer_monitor,,9.362992882,3.761807348,3.761807348,5.628869193,0,0,0,0,0,0,0,Laurentian-Acadian Northern Hardwoods Forest,0.0,0,Low
